id,label
879991002,Gastrinoma of pancreas (disorder)
880083009,Injury of muscle of lower leg (disorder)
880084003,Injury of tendon of lower leg (disorder)
880085002,Injury of muscle and tendon of lower leg (disorder)
880088000,Strain of tendon of lower leg (disorder)
880126001,Disorder of amnion (disorder)
890094005,Bleeding from genital region (finding)
419289009,Sting by animal (event)
271872005,Old age (qualifier value)
118215003,Delivery finding (finding)
890345003,Angiography of artery of extremity (procedure)
890410005,Congenital dislocation of joint (disorder)
32279003,Fetal movement finding (finding)
595899961000119100,Cerebrovascular accident of basal ganglia (disorder)
111491000119107,Nephritis caused by drug (disorder)
25521000119106,Neoplasm of uncertain behavior of hypothalamus (disorder)
895454001,Lichen sclerosus (disorder)
1113401000112105,Klebsiella pneumoniae complex (organism)
56415008,Klebsiella pneumoniae (organism)
751960361000119108,Lesion of nasal cavity (finding)
82180009,Quadrantanopia (finding)
896745008,Primary cutaneous CD30 antigen positive T-cell lymphoproliferative disorder (disorder)
31047003,Lymphomatoid papulosis (disorder)
896747000,Bone structure of shoulder girdle and/or proximal humerus (body structure)
12928009,Clavicular region structure (body structure)
609630008,Finding of axilla (finding)
896767009,Bone structure of free upper limb (body structure)
896768004,Joint structure of free upper limb (body structure)
16250001000004107,Fracture of shoulder (disorder)
896816002,Joint structure of upper limb (body structure)
897004000,Esophageal varices due to cirrhosis of liver (disorder)
897009005,Structure of innominate bone and/or sacrum (body structure)
897012008,Structure of right innominate bone and/or left innominate bone and/or symphysis pubis (body structure)
897011001,Structure of pelvic ring (body structure)
897026004,Joint structure of free lower limb (body structure)
897027008,Bone structure of free lower limb (body structure)
897033004,Zoonotic animal mite (organism)
254026007,Craniofacial microsomia (disorder)
212421009,Injury of multiple muscles and tendons at shoulder and upper arm level (disorder)
699062006,Injury of shoulder and upper arm (disorder)
428220001,Traumatic tear of skin (disorder)
212458009,Injury of muscle and tendon at forearm level (disorder)
282749008,Head and neck injury (disorder)
367466007,Skin irritation (finding)
700011003,Disorder of pelvic girdle (disorder)
211749001,Corrosion of head and neck (disorder)
418019003,Accidental event (event)
897601009,Injury of head and/or neck (disorder)
897602002,Injury of shoulder and/or upper arm (disorder)
897603007,Injury of wrist and/or hand (disorder)
897656009,Rhinosinusitis (disorder)
897657000,Chronic rhinosinusitis (disorder)
263152008,Fracture of multiple bones of face (disorder)
157176002,Fracture of bone of face (disorder)
263155005,Fracture of midfacial bones (disorder)
897721003,Rupture of articular cartilage of knee joint (disorder)
43606009,Old rupture of cartilage AND/OR meniscus of knee (disorder)
897541006,Congenital anomaly of biliary tract (disorder)
897537007,Congenital anomaly of internal auditory canal (disorder)
212464002,Injury of multiple muscles and tendons at forearm level (disorder)
123541000119106,Nontraumatic hematoma of soft tissue (disorder)
898184003,Implantation of neurostimulator device (procedure)
386945006,Amino acid derivative (substance)
472919007,Device submitted as specimen (specimen)
15447007,"Joint prosthesis, device (physical object)"
125665001,Crushing injury (disorder)
125666000,Burn (disorder)
284554003,Avulsion - injury (disorder)
708540005,Concussion injury of body structure (disorder)
269304002,Accidental organ perforation during a procedure (disorder)
878852003,Fracture of knee (disorder)
926335004,Rupture of rotator cuff of shoulder (disorder)
399346004,Supraspinatus tear (disorder)
399259009,Supraspinatus syndrome (disorder)
926336003,Rupture of uterus after labor (disorder)
199965000,Rupture of uterus during and after labor - delivered with postnatal problem (disorder)
833278008,Glaucoma suspect (disorder)
1003502008,Traumatic fracture of bone (disorder)
1003563001,Agenesis of vertebra (disorder)
276853009,Self inflicted injury (disorder)
286832009,Speech and language finding (finding)
284530008,"Communication, speech and language finding (finding)"
41110003,Blast injury (morphologic abnormality)
3380003,Superficial injury (morphologic abnormality)
13924000,Wound (morphologic abnormality)
48333001,Burn injury (morphologic abnormality)
81018009,Radiation injury (morphologic abnormality)
384709000,Sprain (morphologic abnormality)
400152004,Friction injury (morphologic abnormality)
367515004,Receptive language disorder (disorder)
229733002,Expressive language disorder (disorder)
229652004,Acquired language disorder (disorder)
119311002,Catheter submitted as specimen (specimen)
8550001000004107,Fracture of bone of nasal sinus (disorder)
270889005,Deletion of long arm of chromosome 18 (disorder)
1003733007,Insufficiency fracture (morphologic abnormality)
46675001,Osteoporotic fracture (morphologic abnormality)
762398003,Multiple open wounds of multiple body regions (disorder)
1003736004,Mammalian milk based food (substance)
70813002,Milk (substance)
1003795002,Acinetobacter baumannii group (organism)
91288006,Acinetobacter baumannii (organism)
5022001,Lysergic acid diethylamide measurement (procedure)
241967006,General effects of low temperature (disorder)
83966006,Hypothermia caused by cold environment (disorder)
276529009,Newborn environmental hypothermia (disorder)
1004089004,Fistulography with contrast (procedure)
67882000,Pruritus of vulva (disorder)
1004115000,Middle ear effusion (disorder)
26037005,Radiation-induced myelopathy (disorder)
781645001,Injury to skin caused by trauma (disorder)
85983004,Disorder caused by exposure to ionizing radiation (disorder)
111245009,Compartment syndrome (disorder)
211468002,Superficial injuries involving multiple body regions (disorder)
193699007,Blindness - both eyes (disorder)
1010222004,Occlusion of left fallopian tube (procedure)
1010223009,Occlusion of right fallopian tube (procedure)
76486003,Occlusion of bilateral fallopian tubes (procedure)
1010295006,Ligation of left fallopian tube (procedure)
1010296007,Ligation of right fallopian tube (procedure)
1010211003,Traumatic amputation of right lower limb (disorder)
1010210002,Traumatic amputation of left lower limb (disorder)
445498009,Bilateral traumatic amputation of lower limbs (disorder)
87284002,Effects of high altitude (disorder)
1010238005,Conductive hearing loss of left ear (disorder)
1010236009,Conductive hearing loss of right ear (disorder)
1010432009,Division of right fallopian tube (procedure)
1010431002,Division of left fallopian tube (procedure)
1010585000,Structure of abdominopelvic wall (body structure)
118931002,Disorder of flank (disorder)
1010714005,Excision of left uterine adnexa (procedure)
1010715006,Excision of right uterine adnexa (procedure)
176901003,Excision of bilateral adnexa of uterus (procedure)
191714002,Dissociative convulsions (disorder)
55413008,Osteitis condensans (disorder)
82313006,Suicide attempt (event)
74669004,Cardiac cirrhosis (disorder)
212475003,Injury of muscle and tendon at ankle and foot level (disorder)
1052245004,Enlargement of left tonsil (finding)
1052246003,Enlargement of right tonsil (finding)
249395001,Large tonsils (finding)
242056005,Accidental injury (disorder)
210366009,Dislocation of tooth (disorder)
1052322008,Secondary syphilis of eye (disorder)
72768000,Erythematous plaque (morphologic abnormality)
431421000124103,Arteriosclerosis of carotid artery (disorder)
713344009,Gingival disease due to traumatic injury (disorder)
95820000,Bilateral hearing loss (disorder)
1052324009,Parasitic infection of female genital tract caused by Trichomonas vaginalis (disorder)
445308004,Split spinal cord malformation (disorder)
232247005,Tympanic membrane - total perforation (disorder)
425359009,Blunt injury (disorder)
1055297002,Gonarthrosis of left knee due to and following trauma (disorder)
1055298007,Gonarthrosis of right knee due to and following trauma (disorder)
27113001,Body weight (observable entity)
402803008,Dermatosis in childhood (disorder)
40425004,Postconcussion syndrome (disorder)
1078289006,Traumatic amputation of upper limb (disorder)
82058009,Myelocele (disorder)
1119219007,Nontraumatic injury (disorder)
1119216000,Pain in right lumbar region of back (finding)
274571007,Blind left eye (disorder)
274572000,Blind right eye (disorder)
609410002,Necrosis of anatomical site (disorder)
51875005,Gastrointestinal perforation (disorder)
397869004,Dental trauma (disorder)
609522002,Disorder of extraembryonic membrane (disorder)
56512009,Rupture of bile duct (disorder)
202843000,Full thickness rotator cuff tear (disorder)
282026002,Soft tissue injury (disorder)
195243003,Sequelae of cerebral infarction (disorder)
1119386008,Sensorineural hearing loss of right ear (disorder)
1119387004,Sensorineural hearing loss of left ear (disorder)
14975008,Forearm structure (body structure)
307113009,Structure of wrist and/or hand (body structure)
896766000,Structure of free upper limb (body structure)
1137355002,Hyperplastic thyroid nodule (disorder)
247103004,Retina and choroid finding (finding)
247195001,Choroid finding (finding)
399858007,Retina finding (finding)
371704001,Injury due to chemical exposure (disorder)
1137693003,Herpes simplex of male genitalia (disorder)
1141621000,Malignant epithelial neoplasm of pyriform fossa (disorder)
737270004,Eye sensation abnormal (finding)
118188004,Finding of neonate (finding)
274643008,Body pale (finding)
58008004,Peliosis hepatis (disorder)
430688009,Prosthetic arthroplasty of left hip (procedure)
430694001,Prosthetic arthroplasty of right hip (procedure)
397578001,Device in situ (finding)
95868006,Heat exhaustion (disorder)
111735006,Effects of heat (finding)
200983001,Pityriasis lichenoides (disorder)
22722001,Idiopathic peripheral neuropathy (disorder)
78572006,Neurocutaneous syndrome (disorder)
103001002,Feeling feverish (finding)
103002009,Sensation of hot and cold (finding)
299902004,Finding of temperature sense (finding)
724233009,Sensation of being cold (finding)
49252004,Otitic barotrauma (disorder)
1142226000,Infection of intestine caused by Salmonella group O:2 (disorder)
211486004,Contusion of anterior abdominal wall (disorder)
253818009,Congenital malformation of anterior abdominal wall (disorder)
238192002,Repair of ventral hernia (procedure)
290187002,Spigelian hernia (disorder)
389100007,Ischemic encephalopathy (disorder)
119250001,Hypogammaglobulinemia (finding)
365584005,Finding of autoantibody level (finding)
365866002,Finding of human immunodeficiency virus status (finding)
239721001,Discoid meniscus of knee (disorder)
17406005,Varicose veins of pelvis (disorder)
176757001,Upper female genital tract operation (procedure)
608870009,Specimen from female genital tract (specimen)
1144748009,Impaired concentration (finding)
48194001,Pregnancy-induced hypertension (disorder)
288250001,Maternal hypertension (disorder)
183544005,"Referral to ear, nose and throat service (procedure)"
1144789007,Blood gas finding (finding)
129907001,Base excess (finding)
104774005,Lactose measurement (procedure)
65971000052100,Acute psychosis (disorder)
231489001,Acute transient psychotic disorder (disorder)
274953007,Acute polymorphic psychotic disorder (disorder)
278853003,Acute schizophrenia-like psychotic disorder (disorder)
1144891007,Primary cholangiocarcinoma of extrahepatic bile duct (disorder)
253017000,Klatskin's tumor (disorder)
